Wisconsin
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (738) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
AA000116,BETH HAVEN ACADEMY,2,17,2023 S RIDGE RD,GREEN BAY,55009,009,WI,55,54304,9204948831,180,7,Yes,,1,3,,,,,,2,,,1,,2,1,10,9,0,0,0,0,4,0,5,1.9,22,1,6,3,2,2,0,0,0,0,44.44,0,55.56,4.74,8,BROWN,Accelerated Christian Education (ACE) or (School of Tomorrow),American Association of Christian Schools (AACS),,,,,,
01512834,BETHANY EVANGELICAL LUTHERAN SCHOOL,3,13,3209 MEADOW LN,MANITOWOC,55071,071,WI,55,54220,4206849777,160,7,Yes,,,22,17,25,14,15,20,26,15,11,,,,,165,165,0,3,1,160,1,0,0,9.6,32,1,1,1,2,3,0,1.82,0.61,96.97,0.61,0,0,17.19,22,MANITOWOC,This school does not belong to ANY associations or organizations,,,,,,,
01513612,BETHANY LUTHERAN,3,13,2100 75TH ST,KENOSHA,55059,059,WI,55,53143,2626543234,177,7.25,Yes,,,11,12,8,9,6,5,9,10,9,,,,,79,79,3,0,18,0,58,0,0,5.4,22,1,1,1,2,2,3.8,0,22.78,0,73.42,0,0,14.63,22,KENOSHA,This school does not belong to ANY associations or organizations,,,,,,,
01513689,BETHANY LUTHERAN SCHOOL,2,13,PO BOX 387,HUSTISFORD,55027,027,WI,55,53034,9203493244,171,7.17,No,,12,5,5,7,4,5,3,2,1,2,,,,,46,34,0,1,2,0,31,0,0,5.1,42,1,1,1,2,4,0,2.94,5.88,0,91.18,0,0,6.67,22,DODGE,National Christian School Association (NCSA),,,,,,,
01513714,BETHEL CHRISTIAN SCHOOL,7,17,2361 N HASTINGS WAY,EAU CLAIRE,55035,035,WI,55,54703,7158358866,172,6.5,Yes,,,,,1,2,2,1,3,4,8,4,1,2,1,29,29,0,0,2,0,27,0,0,2.6,13,1,1,3,2,1,0,0,6.9,0,93.1,0,0,11.15,8,EAU CLAIRE,Accelerated Christian Education (ACE) or (School of Tomorrow),,,,,,,
01515391,BETHEL JUNIOR ACADEMY,7,12,8054 BETHEL RD,ARPIN,55141,141,WI,55,54410,7156522763,180,7.25,Yes,,,,,1,3,,3,,2,,,,,,9,9,0,0,0,0,9,0,0,1,42,1,1,1,2,4,0,0,0,0,100,0,0,9,28,WOOD,Other school association(s),,,,,,,
01513725,BETHLEHEM EVANGELICAL LUTHERAN SCHOOL,2,13,PO BOX 250,HORTONVILLE,55087,087,WI,55,54944,9207796761,175,7,Yes,,22,9,6,5,6,2,8,6,5,6,,,,,75,53,0,0,0,0,53,0,0,6,41,1,1,1,2,4,0,0,0,0,100,0,0,8.83,22,OUTAGAMIE,This school does not belong to ANY associations or organizations,,,,,,,
01512109,BETHLEHEM LUTHERAN SCHOOL,2,13,1121 GEORGIA AVE,SHEBOYGAN,55117,117,WI,55,53081,9204525071,179,7,Yes,,29,17,18,16,14,16,18,15,12,6,,,,,161,132,0,6,1,5,116,4,0,12.8,13,1,1,1,2,1,0,4.55,0.76,3.79,87.88,3.03,0,10.31,20,SHEBOYGAN,,,,,,,,
A1504089,BLACK RIVER MENNONITE SCHOOL,6,13,W7436 COUNTY RD N,WITHEE,55019,019,WI,55,54498,,175,6.5,Yes,,,,4,6,2,2,2,5,2,1,,,,,24,24,0,0,0,0,24,0,0,2,43,1,1,1,2,4,0,0,0,0,100,0,0,12,24,CLARK,This school does not belong to ANY associations or organizations,,,,,,,
A9106886,BLACK RIVER PAROCHIAL SCHOOL,6,13,N13680 RESEWOOD AVE,WITHEE,55019,019,WI,55,54498,7156693808,173,6.5,Yes,,,,4,6,2,2,2,5,2,1,,,,,24,24,0,0,0,0,24,0,0,2,43,1,1,1,2,4,0,0,0,0,100,0,0,12,24,CLARK,This school does not belong to ANY associations or organizations,,,,,,,
