Maine
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (110) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
A9902145,FUTURE BUILDERS SCHOOL ON THOMAS POND,13,17,PO BOX 272,RAYMOND,23005,005,ME,23,04071,2076551000,175,6,No,,,,,,,,,,,1,5,4,7,5,22,22,0,0,0,0,22,0,0,7,41,3,4,2,3,4,0,0,0,0,100,0,0,3.14,30,CUMBERLAND,This school does not belong to ANY associations or organizations,,,,,,,
00564103,GEORGE STEVENS ACADEMY,14,17,23 UNION ST,BLUE HILL,23009,009,ME,23,04614,2073742808,175,6.5,Yes,,,,,,,,,,,,74,79,91,80,324,324,0,28,1,3,290,0,2,25.8,42,1,1,2,3,4,0,8.64,0.31,0.93,89.51,0,0.62,12.56,30,HANCOCK,Other school association(s),,,,,,,
A1301507,GLENN STRATTON LEARNING CENTER,7,16,PO BOX 159,HINCKLEY,23025,025,ME,23,04944,2072384200,175,6.5,No,,,,,1,,,1,2,1,5,2,,1,,13,13,0,0,0,0,13,0,0,5,42,1,4,3,3,4,0,0,0,0,100,0,0,2.6,30,SOMERSET,This school does not belong to ANY associations or organizations,,,,,,,
A0901626,GLICKMAN ACADEMY,10,17,587 OCEAN AVE,PORTLAND,23005,005,ME,23,04103,2078711233,175,6,No,,,,,,,,1,3,3,4,4,7,3,8,33,33,0,0,0,0,28,0,5,9,13,1,4,3,3,1,0,0,0,0,84.85,0,15.15,3.67,30,CUMBERLAND,This school does not belong to ANY associations or organizations,,,,,,,
A9303490,GRAHAM LAKE SCHOOL,7,17,PO BOX 787,ELLSWORTH,23009,009,ME,23,04605,2076641275,224,6.5,Yes,,,,,1,6,1,6,4,4,3,6,5,2,3,41,41,1,1,1,0,37,0,1,11,41,1,4,3,3,4,2.44,2.44,2.44,0,90.24,0,2.44,3.73,30,HANCOCK,Other special emphasis association(s),,,,,,,
A9701708,GREATER HOULTON CHRISTIAN ACADEMY,2,17,27 SCHOOL ST,HOULTON,23003,003,ME,23,04730,2075320736,172,6.67,No,,7,8,3,9,10,8,5,9,9,12,6,9,9,1,105,98,0,3,0,0,95,0,0,12,33,1,1,3,2,3,0,3.06,0,0,96.94,0,0,8.17,8,AROOSTOOK,Association of Christian Schools International (ACSI),,,,,,,
A0304073,GREATER LINCOLN CHRISTIAN ACADEMY,3,11,PO BOX 597,LINCOLN,23019,019,ME,23,04457,2077946867,141,7.5,Yes,,,2,2,2,1,2,,1,,,,,,,10,10,0,3,0,0,7,0,0,4.8,43,1,1,1,2,4,0,30,0,0,70,0,0,2.08,8,PENOBSCOT,Association of Christian Schools International (ACSI),,,,,,,
A9103373,GREATER PORTLAND CHRISTIAN SCHOOL,2,17,1338 BROADWAY,SOUTH PORTLAND,23005,005,ME,23,04106,2077675123,175,6.25,Yes,,15,4,10,11,11,13,11,8,8,12,15,5,7,10,140,125,0,5,2,7,104,0,7,15.8,13,1,1,3,2,1,0,4,1.6,5.6,83.2,0,5.6,7.91,8,CUMBERLAND,Association of Christian Schools International (ACSI),,,,,,,
AA000692,HARTLAND CHRISTIAN SCHOOL,8,17,PO BOX 510,HARTLAND,23025,025,ME,23,04943,2079384250,199,6.5,Yes,,,,,,1,3,2,3,2,3,3,2,2,2,23,23,0,0,2,0,21,0,0,3.5,42,1,1,3,2,4,0,0,8.7,0,91.3,0,0,6.57,5,SOMERSET,Accelerated Christian Education (ACE) or (School of Tomorrow),,,,,,,
00563697,HEBRON ACADEMY,11,17,PO BOX 309,HEBRON,23017,017,ME,23,04238,2079662100,170,9,Yes,,,,,,,,,4,12,8,38,58,69,54,243,243,0,43,7,14,179,0,0,34.3,42,1,1,3,3,4,0,17.7,2.88,5.76,73.66,0,0,7.08,30,OXFORD,National Association of Independent Schools (NAIS),State or regional independent school association,The Association of Boarding Schools (TABS),,,,,
A0701124,HIGHVIEW CHRISTIAN ACADEMY,2,17,739 MAIN RD,CHARLESTON,23019,019,ME,23,04422,2072857978,170,6.5,Yes,,10,13,7,5,9,4,16,7,7,12,11,12,11,6,130,120,0,1,0,2,115,0,2,13.8,42,1,1,3,2,4,0,0.83,0,1.67,95.83,0,1.67,8.7,8,PENOBSCOT,This school does not belong to ANY associations or organizations,,,,,,,
02030124,HILLTOP SCHOOL,2,3,218 OHIO ST,BANGOR,23019,019,ME,23,04401,2079453705,176,6,Yes,,58,9,,,,,,,,,,,,,67,9,0,0,0,0,9,0,0,1.1,13,1,7,1,3,1,0,0,0,0,100,0,0,8.18,30,PENOBSCOT,This school does not belong to ANY associations or organizations,,,,,,,
00562977,HOLY CROSS SCHOOL,2,13,436 BROADWAY,SOUTH PORTLAND,23005,005,ME,23,04106,2077996661,175,6.42,Yes,,14,9,12,9,13,11,14,21,9,11,,,,,123,109,0,9,0,12,84,0,4,12.8,13,1,1,1,1,1,0,8.26,0,11.01,77.06,0,3.67,8.52,1,CUMBERLAND,National Catholic Educational Association (NCEA),,,,,,,
00563551,HYDE SCHOOL,14,17,616 HIGH ST,BATH,23023,023,ME,23,04530,2074435584,192,6.5,Yes,,,,,,,,,,,,6,27,46,65,144,144,0,35,4,11,90,1,3,29,31,1,1,2,3,3,0,24.31,2.78,7.64,62.5,0.69,2.08,4.97,30,SAGADAHOC,National Association of Independent Schools (NAIS),The Association of Boarding Schools (TABS),Other school association(s),,,,,
A0901619,IRONWOOD (NTLP),13,17,67 CAPTAIN CUSHMAN RD,MORRILL,23027,027,ME,23,04952,2073422487,250,7,No,,,,,,,,,,,2,4,10,7,12,35,35,0,2,3,0,30,0,0,4.5,42,1,1,2,3,4,0,5.71,8.57,0,85.71,0,0,7.78,30,WALDO,Other school association(s),,,,,,,
02030146,JOHN BAPST MEMORIAL HIGH SCHOOL,14,17,100 BROADWAY,BANGOR,23019,019,ME,23,04401,2079470313,175,5.83,Yes,,,,,,,,,,,,122,134,136,121,513,513,5,60,1,2,444,1,0,35.4,13,1,1,2,3,1,0.97,11.7,0.19,0.39,86.55,0.19,0,14.49,30,PENOBSCOT,National Association of Independent Schools (NAIS),State or regional independent school association,The Association of Boarding Schools (TABS),,,,,
A1301508,JUNIPER HILL SCHOOL,2,7,180 GOLDEN RIDGE RD,ALNA,23015,015,ME,23,04535,2075865711,175,7.5,Yes,,11,3,1,1,,,,,,,,,,,16,5,0,0,0,0,5,0,0,2.4,42,1,6,1,3,4,0,0,0,0,100,0,0,2.08,30,LINCOLN,This school does not belong to ANY associations or organizations,,,,,,,
A9103378,KENNEBEC MONTESSORI SCHOOL,2,9,38 SHERIDAN RD,FAIRFIELD,23025,025,ME,23,04937,2074536055,175,6,No,,56,16,9,5,7,1,,,,,,,,,94,38,0,0,1,0,35,2,0,5.6,41,1,2,1,3,4,0,0,2.63,0,92.11,5.26,0,6.79,30,SOMERSET,American Montessori Society (AMS),,,,,,,
00563471,KENTS HILL SCHOOL,14,17,PO BOX 257,KENTS HILL,23011,011,ME,23,04349,2076851614,165,7,Yes,,,,,,,,,,,,34,47,68,68,217,217,0,36,4,13,164,0,0,68.3,42,1,1,2,3,4,0,16.59,1.84,5.99,75.58,0,0,3.18,30,KENNEBEC,National Association of Private Special Education Centers (NAPSEC),National Association of Independent Schools (NAIS),State or regional independent school association,The Association of Boarding Schools (TABS),,,,
A1501779,KIDSPEACE NATIONAL CENTERS OF NEW ENGLAND,7,17,16 KIDSPACE WAY,ELLSWORTH,23009,009,ME,23,04605,2076641275,224,6,No,,,,,1,5,1,6,4,4,2,6,4,2,2,37,37,0,1,1,0,35,0,0,11,41,1,4,3,3,4,0,2.7,2.7,0,94.59,0,0,3.36,30,HANCOCK,,,,,,,,
