Colorado
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (301) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
00210379,BRIGHTON ADVENTIST ACADEMY,3,15,820 S 5TH AVE,BRIGHTON,08001,001,CO,08,80601,3036591223,137,8,Yes,,,1,1,7,2,1,2,5,3,3,4,7,,,36,36,0,4,7,0,25,0,0,4.3,21,1,1,3,2,2,0,11.11,19.44,0,69.44,0,0,8.37,28,ADAMS,General Conference of the Seventh-Day Adventist Church (GCSDAC),,,,,,,
K9301064,BRIGHTON MONTESSORI SCHOOL,2,3,203 S 3RD AVE,BRIGHTON,08001,001,CO,08,80601,3036590515,160,7.5,No,,38,2,,,,,,,,,,,,,40,2,0,0,0,0,2,0,0,2,21,1,2,1,3,2,0,0,0,0,100,0,0,1,30,ADAMS,This school does not belong to ANY associations or organizations,,,,,,,
A0900635,BRISTLECONE MONTESSORI SCHOOL,2,10,PO BOX 236,ALMA,08093,093,CO,08,80420,7198362552,140,8,No,,14,5,5,3,2,3,1,,,,,,,,33,19,0,0,0,0,19,0,0,3.6,42,1,2,1,3,4,0,0,0,0,100,0,0,5.28,30,PARK,This school does not belong to ANY associations or organizations,,,,,,,
K9300984,BROOMFIELD ACADEMY,2,13,7203 W 120TH AVE,BROOMFIELD,08014,014,CO,08,80020,3034696449,180,7,Yes,,35,11,13,14,14,19,11,11,4,6,,,,,138,103,0,6,0,1,88,0,8,21.9,13,1,1,1,3,1,0,5.83,0,0.97,85.44,0,7.77,4.7,30,BROOMFIELD,Other association(s) for exceptional children,National Association for the Education of Young Children (NAEYC),National Independent Private School Association (NIPSA),,,,,
A1170459,CALVARY CHRISTIAN ACADEMY,2,13,18900 E HAMPDEN AVE,AURORA,08005,005,CO,08,80013,3036287200,180,7,Yes,,24,38,37,33,29,17,19,12,12,12,,,,,233,209,0,3,18,30,116,4,38,16.3,11,1,1,1,2,1,0,1.44,8.61,14.35,55.5,1.91,18.18,12.82,8,ARAPAHOE,Association of Christian Teachers and Schools (ACTS),Other religious school association(s),,,,,,
01927088,CALVARY CHRISTIAN SCHOOL,3,17,1415 ELM AVE,CANON CITY,08043,043,CO,08,81212,7192756568,172,7,Yes,,,2,4,,2,1,,1,,3,,,1,1,15,15,0,0,6,0,9,0,0,3.3,32,1,1,3,2,3,0,0,40,0,60,0,0,4.55,5,FREMONT,American Association of Christian Schools (AACS),,,,,,,
AA000214,CAMPION ACADEMY,14,17,300 42ND ST SW,LOVELAND,08069,069,CO,08,80537,9706675592,180,8,Yes,,,,,,,,,,,,31,24,47,35,137,137,2,23,42,1,66,1,2,12.5,41,1,1,2,2,4,1.46,16.79,30.66,0.73,48.18,0.73,1.46,10.96,28,LARIMER,General Conference of the Seventh-Day Adventist Church (GCSDAC),Other special emphasis association(s),Other school association(s),,,,,
02014736,CEDAR WOOD CHRISTIAN ACADEMY,3,17,PO BOX 111389,AURORA,08001,001,CO,08,80042,3033616456,182,6.92,Yes,,,1,7,3,2,4,6,4,5,5,5,,5,2,49,49,0,1,6,24,9,0,9,6.9,11,1,1,3,2,1,0,2.04,12.24,48.98,18.37,0,18.37,7.1,8,ADAMS,Association of Christian Schools International (ACSI),Oral Roberts University Educational Fellowship (ORUEF),,,,,,
A9101520,CHERRY HILLS CHRISTIAN,2,13,3900 GRACE BLVD,HIGHLANDS RANCH,08035,035,CO,08,80126,3037915500,172,7.17,Yes,,228,48,53,66,78,75,71,104,102,96,,,,,921,693,1,35,47,20,554,1,35,41.5,21,1,1,1,2,2,0.14,5.05,6.78,2.89,79.94,0.14,5.05,16.7,8,DOUGLAS,Association of Christian Schools International (ACSI),Other school association(s),,,,,,
A0507142,CHILDREN'S HOUSE OF DURANGO,2,3,1689 W 3RD AVE,DURANGO,08067,067,CO,08,81301,9702591089,170,6,No,,39,10,,,,,,,,,,,,,49,10,0,0,0,0,10,0,0,4,32,1,2,1,3,3,0,0,0,0,100,0,0,2.5,30,LA PLATA,This school does not belong to ANY associations or organizations,,,,,,,
A0900641,CHILDRENS GARDEN MONTESSORI,2,3,444 DETROIT ST,DENVER,08031,031,CO,08,80206,3033220972,175,6,No,,80,8,,,,,,,,,,,,,88,8,0,0,0,0,8,0,0,9.8,11,1,2,1,3,1,0,0,0,0,100,0,0,0.82,30,DENVER,American Montessori Society (AMS),,,,,,,
00208133,CHRIST THE KING ROMAN CATHOLIC SCHOOL,2,13,860 ELM ST,DENVER,08031,031,CO,08,80220,3033212123,176,7,Yes,,42,27,25,20,21,19,24,19,22,15,,,,,234,192,0,4,26,8,140,0,14,14.6,11,1,1,1,1,1,0,2.08,13.54,4.17,72.92,0,7.29,13.15,1,DENVER,National Catholic Educational Association (NCEA),,,,,,,
A0700353,COLORADO INTERNATIONAL SCHOOL,2,12,4100 E ILIFF AVE,DENVER,08031,031,CO,08,80222,3032826666,186,7.5,Yes,,9,11,4,2,2,1,1,1,2,,,,,,33,24,0,2,6,3,13,0,0,12.6,11,1,3,1,3,1,0,8.33,25,12.5,54.17,0,0,1.9,30,DENVER,This school does not belong to ANY associations or organizations,,,,,,,
00209523,COLORADO ROCKY MOUNTAIN SCHOOL,14,17,500 HOLDEN WAY,CARBONDALE,08045,045,CO,08,81623,9709632562,175,6,Yes,,,,,,,,,,,,43,46,38,49,176,176,3,21,8,2,142,0,0,36,41,1,1,2,3,4,1.7,11.93,4.55,1.14,80.68,0,0,4.89,30,GARFIELD,Other special emphasis association(s),National Association of Independent Schools (NAIS),Other school association(s),,,,,
A1100399,COLORADO SPRINGS CHRISTIAN SCHOOL,3,10,1003 TAMARAC PKWY,WOODLAND PARK,08119,119,CO,08,80863,7195993553,175,7,Yes,,,13,10,9,11,12,6,,,,,,,,61,61,3,0,2,0,52,0,4,7.8,31,1,1,1,2,3,4.92,0,3.28,0,85.25,0,6.56,7.82,8,TELLER,Association of Christian Schools International (ACSI),Other school association(s),,,,,,
A0700356,COLORADO SPRINGS CHRISTIAN SCHOOLS,3,17,4855 MALLOW RD,COLORADO SPRINGS,08041,041,CO,08,80907,7195993553,175,7,Yes,,,44,54,40,42,51,35,41,68,53,79,76,73,88,744,744,3,73,59,16,570,0,23,48.5,11,1,1,3,2,1,0.4,9.81,7.93,2.15,76.61,0,3.09,15.34,8,EL PASO,Association of Christian Schools International (ACSI),Other school association(s),,,,,,
00209465,COLORADO TIMBERLINE ACADEMY,14,17,454 ACADEMY DRIVE,DURANGO,08067,067,CO,08,81301,9702475898,178,7.42,No,,,,,,,,,,,,3,12,13,10,38,38,0,0,0,2,36,0,0,10,42,1,1,2,3,4,0,0,0,5.26,94.74,0,0,3.8,30,LA PLATA,This school does not belong to ANY associations or organizations,,,,,,,
00210685,COLUMBINE CHRISTIAN SCHOOL,2,13,1775 FLORIDA RD,DURANGO,08067,067,CO,08,81301,9702591189,180,7,Yes,,7,2,6,3,4,3,2,4,4,4,,,,,39,32,0,0,,1,,0,,4,32,1,1,1,2,3,0,0,,3.13,,0,,8,28,LA PLATA,General Conference of the Seventh-Day Adventist Church (GCSDAC),,,,,,,
A9500944,COLUMBINE CHRISTIAN SCHOOL,3,11,2314 BLAKE AVENUE,GLENWOOD SPRINGS,08045,045,CO,08,81601,9709457630,140,8,Yes,,,2,2,1,1,2,3,3,,,,,,,14,14,0,0,14,0,0,0,0,2,33,1,1,1,2,3,0,0,100,0,0,0,0,7,28,GARFIELD,General Conference of the Seventh-Day Adventist Church (GCSDAC),Other special emphasis association(s),,,,,,
