New Jersey
National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS Private School Universe Survey data 2015-2016 school year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The file contains (794) records based on your search.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. For more information about this data, visit the PSS homepage. http://nces.ed.gov/surveys/pss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
A9502736,ALPINE LEARNING GROUP,1,1,777 PARAMUS RD,PARAMUS,34003,003,NJ,34,07652,2016127800,210,6.25,No,32,,,,,,,,,,,,,,,32,32,0,0,5,0,22,0,5,7,21,1,4,3,3,2,0,0,15.63,0,68.75,0,15.63,4.57,30,BERGEN,National Association of Private Special Education Centers (NAPSEC),Other school association(s),,,,,,
A0106319,ALPINE MONTESSORI - OAKRIDGE,2,3,5676 BERKSHIRE VALLEY RD STE 3,OAK RIDGE,34027,027,NJ,34,07438,9736974564,192,7,Yes,,58,6,,,,,,,,,,,,,64,6,0,0,0,0,6,0,0,3,31,1,2,1,3,3,0,0,0,0,100,0,0,2,30,MORRIS,This school does not belong to ANY associations or organizations,,,,,,,
A0106320,ALPINE MONTESSORI - SPARTA,2,3,57 MAIN ST,SPARTA,34037,037,NJ,34,07871,9737260349,192,7,Yes,,80,4,,,,,,,,,,,,,84,4,0,0,0,0,4,0,0,3.3,21,1,2,1,3,2,0,0,0,0,100,0,0,1.21,30,SUSSEX,This school does not belong to ANY associations or organizations,,,,,,,
01641054,AMBASSADOR CHRISTIAN ACADEMY,2,13,535 MULLICA HILL RD,GLASSBORO,34015,015,NJ,34,08028,8568813669,180,6.5,Yes,,14,15,12,6,11,8,8,8,14,5,,,,,101,87,0,0,8,23,50,0,6,10.9,21,1,1,1,2,2,0,0,9.2,26.44,57.47,0,6.9,7.98,4,GLOUCESTER,Association of Christian Schools International (ACSI),,,,,,,
00870278,AMERICAN CHRISTIAN SCHOOL,2,17,126 S HILLSIDE AVE,SUCCASUNNA,34027,027,NJ,34,07876,9735846616,175,6.75,No,,13,11,7,17,21,16,18,18,17,16,14,21,14,12,215,202,1,6,21,27,128,0,19,23,21,1,1,3,2,2,0.5,2.97,10.4,13.37,63.37,0,9.41,8.78,8,MORRIS,Association of Christian Schools International (ACSI),Association of Classical and Christian Schools,,,,,,
A0302096,AN-NOOR ACADEMY & DARUL HUDA INSTITUTE,2,17,220 CENTENNIAL AVE,PISCATAWAY,34023,023,NJ,34,08854,7326675300,,,,,14,49,38,31,37,35,33,31,25,21,9,9,3,4,339,325,0,300,2,7,16,0,0,45.5,21,1,1,3,2,2,0,92.31,0.62,2.15,4.92,0,0,7.14,17,MIDDLESEX,This school does not belong to ANY associations or organizations,,,,,,,
A9902974,APPLES & BOOKS LEARNING CENTER,2,3,1036 US HIGHWAY 202 S,BRANCHBURG,34035,035,NJ,34,08876,9084294275,251,6.5,Yes,,20,4,,,,,,,,,,,,,24,4,0,1,0,0,3,0,0,10.9,21,1,7,1,2,2,0,25,0,0,75,0,0,0.37,8,SOMERSET,This school does not belong to ANY associations or organizations,,,,,,,
00862143,AQUINAS ACADEMY,2,13,388 S LIVINGSTON AVE,LIVINGSTON,34013,013,NJ,34,07039,9739921587,180,7.67,Yes,,85,28,20,32,18,31,22,28,28,25,,,,,317,232,0,0,26,81,82,27,16,16.9,21,1,1,1,1,2,0,0,11.21,34.91,35.34,11.64,6.9,13.73,1,ESSEX,National Catholic Educational Association (NCEA),,,,,,,
A9104281,ARCHBISHOP DAMIANO SCHOOL,1,1,1145 DELSEA DR,WESTVILLE,34015,015,NJ,34,08093,8568484700,180,6,Yes,152,,,,,,,,,,,,,,,152,152,1,6,31,25,85,4,0,23.5,21,1,4,3,1,2,0.66,3.95,20.39,16.45,55.92,2.63,0,6.47,1,GLOUCESTER,National Association of Private Special Education Centers (NAPSEC),Other special emphasis association(s),,,,,,
00867083,ASSUMPTION CATHOLIC SCHOOL,2,13,380 MEREDITH ST,PERTH AMBOY,34023,023,NJ,34,08861,7328268721,184,6.5,Yes,,12,20,15,11,11,14,17,23,21,25,,,,,169,157,0,20,81,10,33,0,13,10.6,21,1,1,1,2,2,0,12.74,51.59,6.37,21.02,0,8.28,14.81,29,MIDDLESEX,National Catholic Educational Association (NCEA),,,,,,,
